short_app	policy_impl	cache_percentage	batchsize	dataset_short	num_worker	use_amp	epoch_e2e_time	cuda_usage	Step(average) L1 sample	Step(average) L2 feat copy	Step(average) L1 train total	Time.L	Time.R	Time.C	Wght.L	Wght.R	Wght.C	Thpt.L	Thpt.R	Thpt.C	SizeGB.L	SizeGB.R	SizeGB.C	optimal_local_rate	optimal_remote_rate	optimal_cpu_rate	coll_cache:local_cache_rate	coll_cache:remote_cache_rate	coll_cache:global_cache_rate	coll_cache:solve_time
sage_unsup	MPSPhaseColl	25.000000	4000	CF	8	True	5.401569	31.42	0.008252	0.016590	0.018287	0.003322	0.011261	0.004238	63.389070	35.809796	0.801135	421.703323	70.277638	4.177697	1.400898	0.791396	0.017705	0.630941	0.363476	0.005583	0.248684	0.493340	0.742024	53.000000
sage_unsup	Coll	25.000000	4000	CF	8	True	6.419337	31.58	0.008202	0.024295	0.018777	0.022348	0.000000	0.000000	100.000000	0.000000	0.000000	98.890281	nan	nan	2.210000	0.000000	0.000000	0.625452	0.369212	0.005336	0.248880	0.502322	0.751202	71.820000
sage_unsup	WG	25.000000	4000	CF	8	True	10.448447	28.16	0.008294	0.033782	0.042517	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.250000	0	0.250000	None
sage_unsup	Cliq	1.000000	2000	MAG	8	True	26.387087	13.63	0.003711	0.171261	0.036042	0.170493	0.000000	0.000000	100.000000	0.000000	0.000000	7.976867	nan	nan	1.360000	0.000000	0.000000	0.115741	0.347224	0.537035	0.010000	0.030000	0.040000	None
sage_unsup	Rep	1.000000	2000	MAG	8	True	38.562964	13.43	0.003789	0.258266	0.046519	0.257559	0.000000	0.000000	100.000000	0.000000	0.000000	5.280344	nan	nan	1.360000	0.000000	0.000000	0.219048	0.000000	0.780952	0.010000	0.000000	0.010000	None
sage_unsup	MPSPhaseColl	1.000000	2000	MAG	8	True	24.064176	16.17	0.003916	0.151657	0.036793	0.002209	0.004388	0.150835	10.784553	32.118135	57.097312	66.396524	99.545725	5.148165	0.146670	0.436807	0.776523	0.102698	0.333153	0.564149	0.009894	0.029167	0.039060	12.860000
sage_unsup	Coll	1.000000	2000	MAG	8	True	28.446011	14.15	0.003682	0.185840	0.037911	0.185092	0.000000	0.000000	100.000000	0.000000	0.000000	7.347697	nan	nan	1.360000	0.000000	0.000000	0.100206	0.319810	0.579984	0.009972	0.028228	0.038200	23.950000
sage_unsup	WG	1.000000	2000	MAG	None	True	None	None	None	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	nan	0.000000	nan	None	None	None	0.010000	0	0.010000	None
sage_unsup	Cliq	2.000000	2000	MAG	8	True	18.097158	16.94	0.003634	0.111612	0.029474	0.110801	0.000000	0.000000	100.000000	0.000000	0.000000	12.274257	nan	nan	1.360000	0.000000	0.000000	0.163221	0.489664	0.347115	0.020000	0.060000	0.080000	None
sage_unsup	Rep	2.000000	2000	MAG	8	True	33.265790	17.45	0.003713	0.220324	0.041964	0.219590	0.000000	0.000000	100.000000	0.000000	0.000000	6.193360	nan	nan	1.360000	0.000000	0.000000	0.320110	0.000000	0.679890	0.020000	0.000000	0.020000	None
sage_unsup	MPSPhaseColl	2.000000	2000	MAG	8	True	16.755105	19.91	0.003866	0.100312	0.029771	0.003642	0.006186	0.099434	16.243250	46.470014	37.286736	60.655739	102.164919	5.099861	0.220908	0.631992	0.507100	0.151936	0.485126	0.362939	0.019910	0.057383	0.077294	14.780000
sage_unsup	Coll	2.000000	2000	MAG	8	True	18.951347	18.81	0.003755	0.117730	0.030079	0.116908	0.000000	0.000000	100.000000	0.000000	0.000000	11.633079	nan	nan	1.360000	0.000000	0.000000	0.185749	0.447182	0.367069	0.019818	0.056745	0.076564	36.290000
sage_unsup	WG	2.000000	2000	MAG	None	True	None	None	None	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	nan	0.000000	nan	None	None	None	0.020000	0	0.020000	None
sage_unsup	Cliq	4.000000	2000	MAG	8	True	10.591212	25.91	0.003722	0.054332	0.026617	0.053443	0.000000	0.000000	100.000000	0.000000	0.000000	25.447673	nan	nan	1.360000	0.000000	0.000000	0.213512	0.640535	0.145953	0.040000	0.120000	0.160000	None
sage_unsup	Rep	4.000000	2000	MAG	8	True	25.983400	25.04	0.003641	0.168527	0.035638	0.167776	0.000000	0.000000	100.000000	0.000000	0.000000	8.106046	nan	nan	1.360000	0.000000	0.000000	0.462884	0.000000	0.537116	0.040000	0.000000	0.040000	None
sage_unsup	MPSPhaseColl	4.000000	2000	MAG	8	True	9.115704	27.46	0.003720	0.045692	0.023449	0.004602	0.012587	0.044787	20.927878	62.563907	16.508215	61.846836	67.599042	5.012877	0.284619	0.850869	0.224512	0.214900	0.629278	0.155822	0.039784	0.118371	0.158155	22.120000
sage_unsup	Coll	4.000000	2000	MAG	8	True	11.031014	24.89	0.003628	0.058153	0.026434	0.057294	0.000000	0.000000	100.000000	0.000000	0.000000	23.737215	nan	nan	1.360000	0.000000	0.000000	0.247755	0.591030	0.161215	0.039738	0.114577	0.154315	24.970000
sage_unsup	WG	4.000000	2000	MAG	None	True	None	None	None	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	nan	0.000000	nan	None	None	None	0.040000	0	0.040000	None
sage_sup	Cliq	1.000000	8000	PAU	8	True	0.798594	7.59	0.004665	0.026162	0.013508	0.025257	0.000000	0.000000	100.000000	0.000000	0.000000	19.938393	nan	nan	0.503584	0.000000	0.000000	0.200844	0.602533	0.196623	0.010000	0.030000	0.040000	None
sage_sup	Rep	1.000000	8000	PAU	8	True	1.690390	7.26	0.004649	0.069076	0.020209	0.068371	0.000000	0.000000	100.000000	0.000000	0.000000	7.366604	nan	nan	0.503662	0.000000	0.000000	0.457569	0.000000	0.542431	0.010000	0.000000	0.010000	None
sage_sup	MPSPhaseColl	1.000000	8000	PAU	8	True	0.968503	9.59	0.004731	0.032704	0.016312	0.001852	0.003251	0.031730	19.564459	59.298402	21.137139	53.199455	91.855751	3.354721	0.098525	0.298623	0.106445	0.216135	0.579045	0.204820	0.009877	0.029904	0.039781	12.260000
sage_sup	Coll	1.000000	8000	PAU	8	True	0.818376	7.59	0.004614	0.027323	0.013642	0.026430	0.000000	0.000000	100.000000	0.000000	0.000000	19.054608	nan	nan	0.503613	0.000000	0.000000	0.207130	0.584175	0.208695	0.009958	0.029018	0.038977	7.130000
sage_sup	WG	1.000000	8000	PAU	8	True	0.447088	20.70	0.004656	0.007787	0.012300	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.010000	0	0.010000	None
sage_sup	Cliq	2.000000	8000	PAU	8	True	0.553861	8.01	0.004612	0.015568	0.010470	0.014607	0.000000	0.000000	100.000000	0.000000	0.000000	34.474187	nan	nan	0.503564	0.000000	0.000000	0.230695	0.692084	0.077221	0.020000	0.060000	0.080000	None
sage_sup	Rep	2.000000	8000	PAU	8	True	1.228472	7.82	0.004665	0.045400	0.018272	0.044592	0.000000	0.000000	100.000000	0.000000	0.000000	11.295993	nan	nan	0.503711	0.000000	0.000000	0.638207	0.000000	0.361793	0.020000	0.000000	0.020000	None
sage_sup	MPSPhaseColl	2.000000	8000	PAU	8	True	0.565203	10.08	0.004641	0.015095	0.011611	0.001795	0.003610	0.014075	23.031878	67.612270	9.355852	64.621779	94.326199	3.347719	0.115996	0.340518	0.047119	0.182586	0.735373	0.082040	0.019992	0.059276	0.079268	16.820000
sage_sup	Coll	2.000000	8000	PAU	8	True	0.561675	7.95	0.004623	0.015736	0.010767	0.014774	0.000000	0.000000	100.000000	0.000000	0.000000	34.083181	nan	nan	0.503545	0.000000	0.000000	0.296048	0.623264	0.080688	0.019975	0.059729	0.079704	17.380000
sage_sup	WG	2.000000	8000	PAU	8	True	0.447088	20.70	0.004656	0.007787	0.012300	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.020000	0	0.020000	None
sage_sup	Cliq	4.000000	8000	PAU	8	True	0.450253	9.32	0.004643	0.009876	0.010383	0.008882	0.000000	0.000000	100.000000	0.000000	0.000000	56.705934	nan	nan	0.503662	0.000000	0.000000	0.246842	0.740526	0.012633	0.040000	0.120000	0.160000	None
sage_sup	Rep	4.000000	8000	PAU	8	True	0.787044	9.11	0.004689	0.025484	0.013535	0.024583	0.000000	0.000000	100.000000	0.000000	0.000000	20.489420	nan	nan	0.503691	0.000000	0.000000	0.803290	0.000000	0.196710	0.040000	0.000000	0.040000	None
sage_sup	MPSPhaseColl	4.000000	8000	PAU	8	True	0.371677	11.33	0.004646	0.005994	0.009828	0.000513	0.003282	0.004945	28.314655	68.166130	3.519215	277.987177	104.607042	3.584350	0.142607	0.343320	0.017725	0.282758	0.698888	0.018354	0.039888	0.116792	0.156680	50.160000
sage_sup	Coll	4.000000	8000	PAU	8	True	0.440264	9.32	0.004631	0.009870	0.009869	0.008886	0.000000	0.000000	100.000000	0.000000	0.000000	56.662825	nan	nan	0.503506	0.000000	0.000000	0.283011	0.697514	0.019475	0.039938	0.114386	0.154323	107.750000
sage_sup	WG	4.000000	8000	PAU	8	True	0.447088	20.70	0.004656	0.007787	0.012300	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.040000	0	0.040000	None
sage_sup	Cliq	8.000000	8000	PAU	8	True	0.419514	11.95	0.004600	0.008725	0.009886	0.007734	0.000000	0.000000	100.000000	0.000000	0.000000	65.114268	nan	nan	0.503594	0.000000	0.000000	0.250000	0.750000	0.000000	0.080000	0.240000	0.320000	None
sage_sup	Rep	8.000000	8000	PAU	8	True	0.516151	11.19	0.004606	0.013449	0.010530	0.012497	0.000000	0.000000	100.000000	0.000000	0.000000	40.307330	nan	nan	0.503721	0.000000	0.000000	0.922667	0.000000	0.077333	0.080000	0.000000	0.080000	None
sage_sup	MPSPhaseColl	8.000000	8000	PAU	8	True	0.317085	13.45	0.004650	0.003528	0.009364	0.000835	0.001460	0.002498	74.826436	23.371989	1.801575	451.265438	80.613228	3.631812	0.376807	0.117695	0.009072	0.774304	0.225696	0.000000	0.079886	0.148654	0.228541	17.040000
sage_sup	Coll	8.000000	8000	PAU	8	True	0.382317	11.38	0.004635	0.006466	0.010033	0.005494	0.000000	0.000000	100.000000	0.000000	0.000000	91.667828	nan	nan	0.503623	0.000000	0.000000	0.772774	0.227226	0.000000	0.079934	0.114537	0.194470	3.180000
sage_sup	WG	8.000000	8000	PAU	8	True	0.447088	20.70	0.004656	0.007787	0.012300	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.080000	0	0.080000	None
sage_sup	Cliq	12.000000	8000	PAU	8	True	0.412066	14.05	0.004652	0.008477	0.009720	0.007465	0.000000	0.000000	100.000000	0.000000	0.000000	67.469807	nan	nan	0.503662	0.000000	0.000000	0.250000	0.750000	0.000000	0.120000	0.360000	0.480000	None
sage_sup	Rep	12.000000	8000	PAU	8	True	0.421896	13.48	0.004610	0.008756	0.009992	0.007783	0.000000	0.000000	100.000000	0.000000	0.000000	64.713107	nan	nan	0.503662	0.000000	0.000000	0.966649	0.000000	0.033351	0.120000	0.000000	0.120000	None
sage_sup	MPSPhaseColl	12.000000	8000	PAU	8	True	0.312555	16.30	0.004624	0.003264	0.009386	0.000752	0.001475	0.002104	74.487065	23.942132	1.570802	498.800075	81.739936	3.759580	0.375098	0.120566	0.007910	0.750083	0.249917	0.000000	0.119285	0.208173	0.327458	13.940000
sage_sup	Coll	12.000000	8000	PAU	8	True	0.372434	13.49	0.004632	0.006157	0.009794	0.005189	0.000000	0.000000	100.000000	0.000000	0.000000	97.050251	nan	nan	0.503594	0.000000	0.000000	0.815237	0.184763	0.000000	0.119942	0.116827	0.236769	1.040000
sage_sup	WG	12.000000	8000	PAU	8	True	0.447088	20.70	0.004656	0.007787	0.012300	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.120000	0	0.120000	None
sage_sup	Cliq	16.000000	8000	PAU	8	True	0.406280	17.34	0.004623	0.008256	0.009596	0.007265	0.000000	0.000000	100.000000	0.000000	0.000000	69.312414	nan	nan	0.503555	0.000000	0.000000	0.250000	0.750000	0.000000	0.160000	0.480000	0.640000	None
sage_sup	Rep	16.000000	8000	PAU	8	True	0.383137	15.61	0.004613	0.006703	0.009847	0.005723	0.000000	0.000000	100.000000	0.000000	0.000000	87.998127	nan	nan	0.503613	0.000000	0.000000	0.987438	0.000000	0.012562	0.160000	0.000000	0.160000	None
sage_sup	MPSPhaseColl	16.000000	8000	PAU	8	True	0.315444	18.18	0.004617	0.003507	0.009322	0.000940	0.001532	0.002155	75.016968	23.392868	1.590164	401.886636	76.894735	3.715922	0.377773	0.117803	0.008008	0.753397	0.246603	0.000000	0.159980	0.159367	0.319346	0.700000
sage_sup	Coll	16.000000	8000	PAU	8	True	0.375786	15.61	0.004632	0.006242	0.009902	0.005269	0.000000	0.000000	100.000000	0.000000	0.000000	95.585989	nan	nan	0.503643	0.000000	0.000000	0.765076	0.234924	0.000000	0.127876	0.101776	0.229653	0.670000
sage_sup	WG	16.000000	8000	PAU	8	True	0.447088	20.70	0.004656	0.007787	0.012300	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.160000	0	0.160000	None
sage_sup	Cliq	20.000000	8000	PAU	8	True	0.399027	19.23	0.004601	0.008003	0.009465	0.007011	0.000000	0.000000	100.000000	0.000000	0.000000	71.829090	nan	nan	0.503594	0.000000	0.000000	0.250000	0.750000	0.000000	0.200000	0.600000	0.800000	None
sage_sup	Rep	20.000000	8000	PAU	8	True	0.355499	17.57	0.004604	0.005362	0.009691	0.004386	0.000000	0.000000	100.000000	0.000000	0.000000	114.836269	nan	nan	0.503672	0.000000	0.000000	1.000000	0.000000	0.000000	0.200000	0.000000	0.200000	None
sage_sup	MPSPhaseColl	20.000000	8000	PAU	8	True	0.314355	20.37	0.004616	0.003485	0.009260	0.001004	0.001437	0.002196	74.801760	23.585180	1.613060	375.276239	82.671418	3.699909	0.376777	0.118799	0.008125	0.752901	0.247099	0.000000	0.146437	0.163446	0.309883	0.420000
sage_sup	Coll	20.000000	8000	PAU	8	True	0.362260	17.79	0.004611	0.005789	0.009626	0.004813	0.000000	0.000000	100.000000	0.000000	0.000000	104.627928	nan	nan	0.503574	0.000000	0.000000	0.960539	0.039461	0.000000	0.194982	0.027092	0.222075	0.560000
sage_sup	WG	20.000000	8000	PAU	8	True	0.447088	20.70	0.004656	0.007787	0.012300	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.200000	0	0.200000	None
sage_sup	Cliq	25.000000	8000	PAU	8	True	0.392075	21.71	0.004646	0.007673	0.009343	0.006663	0.000000	0.000000	100.000000	0.000000	0.000000	75.585029	nan	nan	0.503623	0.000000	0.000000	0.250000	0.750000	0.000000	0.250000	0.750000	1.000000	None
sage_sup	Rep	25.000000	8000	PAU	8	True	0.353822	20.44	0.004588	0.005261	0.009733	0.004265	0.000000	0.000000	100.000000	0.000000	0.000000	118.082778	nan	nan	0.503623	0.000000	0.000000	1.000000	0.000000	0.000000	0.250000	0.000000	0.250000	None
sage_sup	MPSPhaseColl	25.000000	8000	PAU	8	True	0.314407	22.67	0.004601	0.003455	0.009305	0.000959	0.001405	0.002203	74.703749	23.597293	1.698959	392.233935	84.568227	3.883199	0.376152	0.118818	0.008555	0.760264	0.239736	0.000000	0.122580	0.149691	0.272271	0.390000
sage_sup	Coll	25.000000	8000	PAU	8	True	0.369108	20.38	0.004600	0.005941	0.009831	0.004968	0.000000	0.000000	100.000000	0.000000	0.000000	101.393056	nan	nan	0.503721	0.000000	0.000000	0.795238	0.204762	0.000000	0.162320	0.069424	0.231745	0.490000
sage_sup	WG	25.000000	8000	PAU	8	True	0.447088	20.70	0.004656	0.007787	0.012300	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.250000	0	0.250000	None
sage_sup	Cliq	1.000000	8000	CF	8	True	2.969611	9.17	0.003902	0.181986	0.011645	0.181154	0.000000	0.000000	100.000000	0.000000	0.000000	6.237787	nan	nan	1.130000	0.000000	0.000000	0.083551	0.250652	0.665797	0.010000	0.030000	0.040000	None
sage_sup	Rep	1.000000	8000	CF	8	True	3.760410	10.21	0.003942	0.234411	0.012221	0.233796	0.000000	0.000000	100.000000	0.000000	0.000000	4.833273	nan	nan	1.130000	0.000000	0.000000	0.134326	0.000000	0.865674	0.010000	0.000000	0.010000	None
sage_sup	MPSPhaseColl	1.000000	8000	CF	8	True	3.031199	10.66	0.003951	0.183116	0.015153	0.001419	0.002780	0.182228	7.139277	22.056485	70.804238	56.852592	89.654058	4.390587	0.080674	0.249238	0.800088	0.080340	0.225956	0.693704	0.009987	0.029220	0.039207	11.970000
sage_sup	Coll	1.000000	8000	CF	8	True	3.082025	9.13	0.003938	0.189573	0.011989	0.188727	0.000000	0.000000	100.000000	0.000000	0.000000	5.987485	nan	nan	1.130000	0.000000	0.000000	0.074878	0.233481	0.691641	0.009936	0.029484	0.039420	6.750000
sage_sup	WG	1.000000	8000	CF	8	True	0.518214	26.55	0.003852	0.017001	0.013627	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.010000	0	0.010000	None
sage_sup	Cliq	2.000000	8000	CF	8	True	2.246221	10.39	0.003884	0.134538	0.011243	0.133628	0.000000	0.000000	100.000000	0.000000	0.000000	8.456312	nan	nan	1.130000	0.000000	0.000000	0.125243	0.375730	0.499026	0.020000	0.060000	0.080000	None
sage_sup	Rep	2.000000	8000	CF	8	True	3.452835	9.77	0.003904	0.214192	0.011906	0.213443	0.000000	0.000000	100.000000	0.000000	0.000000	5.294153	nan	nan	1.130000	0.000000	0.000000	0.214722	0.000000	0.785278	0.020000	0.000000	0.020000	None
sage_sup	MPSPhaseColl	2.000000	8000	CF	8	True	2.401858	11.87	0.003933	0.141445	0.014204	0.002436	0.004207	0.140478	11.312569	34.466607	54.220824	52.476203	92.577289	4.361504	0.127832	0.389473	0.612695	0.117272	0.361564	0.521164	0.019972	0.059432	0.079403	19.430000
sage_sup	Coll	2.000000	8000	CF	8	True	2.414118	9.27	0.003930	0.145236	0.011647	0.144330	0.000000	0.000000	100.000000	0.000000	0.000000	7.829280	nan	nan	1.130000	0.000000	0.000000	0.123749	0.338429	0.537822	0.019696	0.057512	0.077208	22.770000
sage_sup	WG	2.000000	8000	CF	8	True	0.518214	26.55	0.003852	0.017001	0.013627	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.020000	0	0.020000	None
sage_sup	Cliq	4.000000	8000	CF	8	True	1.385828	11.77	0.003939	0.077490	0.010819	0.076488	0.000000	0.000000	100.000000	0.000000	0.000000	14.773559	nan	nan	1.130000	0.000000	0.000000	0.177126	0.531379	0.291495	0.040000	0.120000	0.160000	None
sage_sup	Rep	4.000000	8000	CF	8	True	2.950961	11.58	0.003908	0.181232	0.011593	0.180392	0.000000	0.000000	100.000000	0.000000	0.000000	6.264136	nan	nan	1.130000	0.000000	0.000000	0.334193	0.000000	0.665807	0.040000	0.000000	0.040000	None
sage_sup	MPSPhaseColl	4.000000	8000	CF	8	True	1.621579	12.69	0.003963	0.091724	0.012423	0.003030	0.005881	0.090672	16.306865	49.008746	34.684389	60.814382	94.167459	4.322543	0.184268	0.553799	0.391934	0.160513	0.519107	0.320380	0.039938	0.116302	0.156240	24.800000
sage_sup	Coll	4.000000	8000	CF	8	True	1.501083	12.34	0.003941	0.085135	0.010994	0.084142	0.000000	0.000000	100.000000	0.000000	0.000000	13.429678	nan	nan	1.130000	0.000000	0.000000	0.174750	0.505325	0.319926	0.039920	0.119517	0.159437	17.230000
sage_sup	WG	4.000000	8000	CF	8	True	0.518214	26.55	0.003852	0.017001	0.013627	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.040000	0	0.040000	None
sage_sup	Cliq	8.000000	8000	CF	8	True	0.773679	13.97	0.003877	0.037413	0.010176	0.036349	0.000000	0.000000	100.000000	0.000000	0.000000	31.087513	nan	nan	1.130000	0.000000	0.000000	0.226129	0.678386	0.095485	0.080000	0.240000	0.320000	None
sage_sup	Rep	8.000000	8000	CF	8	True	2.237989	14.14	0.003894	0.133793	0.011262	0.132888	0.000000	0.000000	100.000000	0.000000	0.000000	8.503401	nan	nan	1.130000	0.000000	0.000000	0.500981	0.000000	0.499019	0.080000	0.000000	0.080000	None
sage_sup	MPSPhaseColl	8.000000	8000	CF	8	True	0.762069	15.49	0.003930	0.035951	0.010719	0.003527	0.007380	0.034832	22.007225	64.785848	13.206928	70.507979	99.197843	4.284517	0.248682	0.732080	0.149238	0.227766	0.667988	0.104246	0.078798	0.235711	0.314509	33.050000
sage_sup	Coll	8.000000	8000	CF	8	True	0.790284	13.41	0.003903	0.038336	0.010342	0.037270	0.000000	0.000000	100.000000	0.000000	0.000000	30.319292	nan	nan	1.130000	0.000000	0.000000	0.211640	0.687391	0.100970	0.079516	0.239725	0.319241	44.450000
sage_sup	WG	8.000000	8000	CF	8	True	0.518214	26.55	0.003852	0.017001	0.013627	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.080000	0	0.080000	None
sage_sup	Cliq	12.000000	8000	CF	8	True	0.580157	18.16	0.003915	0.024586	0.010091	0.023386	0.000000	0.000000	100.000000	0.000000	0.000000	48.319507	nan	nan	1.130000	0.000000	0.000000	0.244642	0.733926	0.021432	0.120000	0.360000	0.480000	None
sage_sup	Rep	12.000000	8000	CF	8	True	1.747610	17.21	0.003890	0.101613	0.010878	0.100538	0.000000	0.000000	100.000000	0.000000	0.000000	11.239531	nan	nan	1.130000	0.000000	0.000000	0.619104	0.000000	0.380896	0.120000	0.000000	0.120000	None
sage_sup	MPSPhaseColl	12.000000	8000	CF	8	True	0.486751	19.08	0.003908	0.018337	0.010063	0.002749	0.007639	0.017089	23.198977	70.418798	6.382225	95.361381	104.167093	4.220208	0.262148	0.795732	0.072119	0.251300	0.711064	0.037637	0.119977	0.358920	0.478898	23.350000
sage_sup	Coll	12.000000	8000	CF	8	True	0.623746	15.92	0.003906	0.027294	0.010237	0.026098	0.000000	0.000000	100.000000	0.000000	0.000000	43.298337	nan	nan	1.130000	0.000000	0.000000	0.231840	0.728720	0.039440	0.118622	0.355830	0.474451	73.610000
sage_sup	WG	12.000000	8000	CF	8	True	0.518214	26.55	0.003852	0.017001	0.013627	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.120000	0	0.120000	None
sage_sup	Cliq	16.000000	8000	CF	8	True	0.503392	19.45	0.003910	0.019483	0.010073	0.018380	0.000000	0.000000	100.000000	0.000000	0.000000	61.479869	nan	nan	1.130000	0.000000	0.000000	0.250000	0.750000	0.000000	0.160000	0.480000	0.640000	None
sage_sup	Rep	16.000000	8000	CF	8	True	1.361788	18.71	0.003899	0.076197	0.010619	0.075204	0.000000	0.000000	100.000000	0.000000	0.000000	15.025797	nan	nan	1.130000	0.000000	0.000000	0.708522	0.000000	0.291478	0.160000	0.000000	0.160000	None
sage_sup	MPSPhaseColl	16.000000	8000	CF	8	True	0.375059	20.43	0.003921	0.011081	0.009910	0.001441	0.007479	0.009937	43.194310	53.156976	3.648714	338.720127	80.314725	4.149187	0.488096	0.600674	0.041230	0.448201	0.540807	0.010991	0.159859	0.385608	0.545467	37.790000
sage_sup	Coll	16.000000	8000	CF	8	True	0.496591	19.49	0.003890	0.018522	0.010624	0.017430	0.000000	0.000000	100.000000	0.000000	0.000000	64.830752	nan	nan	1.130000	0.000000	0.000000	0.445841	0.541931	0.012228	0.159877	0.382573	0.542451	84.690000
sage_sup	WG	16.000000	8000	CF	8	True	0.518214	26.55	0.003852	0.017001	0.013627	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.160000	0	0.160000	None
sage_sup	Cliq	20.000000	8000	CF	8	True	0.477324	21.97	0.003903	0.017847	0.009952	0.016732	0.000000	0.000000	100.000000	0.000000	0.000000	67.535262	nan	nan	1.130000	0.000000	0.000000	0.250000	0.750000	0.000000	0.200000	0.600000	0.800000	None
sage_sup	Rep	20.000000	8000	CF	8	True	1.073503	21.79	0.003918	0.056834	0.010647	0.055778	0.000000	0.000000	100.000000	0.000000	0.000000	20.258883	nan	nan	1.130000	0.000000	0.000000	0.777223	0.000000	0.222777	0.200000	0.000000	0.200000	None
sage_sup	MPSPhaseColl	20.000000	8000	CF	8	True	0.371441	24.60	0.003925	0.010713	0.010124	0.001960	0.007619	0.008289	58.643010	38.374585	2.982405	338.094906	56.914662	4.065771	0.662666	0.433633	0.033701	0.605858	0.389651	0.004491	0.198062	0.363836	0.561898	26.610000
sage_sup	Coll	20.000000	8000	CF	8	True	0.468779	22.56	0.003881	0.017238	0.010111	0.016136	0.000000	0.000000	100.000000	0.000000	0.000000	70.029747	nan	nan	1.130000	0.000000	0.000000	0.597769	0.396261	0.005970	0.197961	0.360206	0.558167	28.640000
sage_sup	WG	20.000000	8000	CF	8	True	0.518214	26.55	0.003852	0.017001	0.013627	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.200000	0	0.200000	None
sage_sup	Cliq	25.000000	8000	CF	8	True	0.451860	26.22	0.003893	0.016282	0.009859	0.015102	0.000000	0.000000	100.000000	0.000000	0.000000	74.824527	nan	nan	1.130000	0.000000	0.000000	0.250000	0.750000	0.000000	0.250000	0.750000	1.000000	None
sage_sup	Rep	25.000000	8000	CF	8	True	0.882022	23.80	0.003868	0.044628	0.010168	0.043479	0.000000	0.000000	100.000000	0.000000	0.000000	25.989558	nan	nan	1.130000	0.000000	0.000000	0.841675	0.000000	0.158325	0.250000	0.000000	0.250000	None
sage_sup	MPSPhaseColl	25.000000	8000	CF	8	True	0.370462	27.73	0.003854	0.010442	0.010291	0.002846	0.006470	0.007455	70.827572	26.649786	2.522642	281.219804	46.544448	3.823724	0.800352	0.301143	0.028506	0.730873	0.269127	0.000000	0.245891	0.327280	0.573171	6.660000
sage_sup	Coll	25.000000	8000	CF	8	True	0.438401	25.08	0.003873	0.015033	0.010252	0.013945	0.000000	0.000000	100.000000	0.000000	0.000000	81.032628	nan	nan	1.130000	0.000000	0.000000	0.737283	0.262717	0.000000	0.249150	0.324027	0.573178	12.540000
sage_sup	WG	25.000000	8000	CF	8	True	0.518214	26.55	0.003852	0.017001	0.013627	0.000000	0.000000	0.000000	nan	nan	nan	nan	nan	nan	0.000000	0.000000	0.000000	None	None	None	0.250000	0	0.250000	None
sage_sup	Cliq	1.000000	8000	MAG	8	True	1.321159	13.19	0.004042	0.047609	0.025885	0.046645	0.000000	0.000000	100.000000	0.000000	0.000000	32.372173	nan	nan	1.510000	0.000000	0.000000	0.227707	0.683122	0.089170	0.010000	0.030000	0.040000	None
sage_sup	Rep	1.000000	8000	MAG	8	True	2.856562	13.52	0.004049	0.136982	0.026815	0.136180	0.000000	0.000000	100.000000	0.000000	0.000000	11.088266	nan	nan	1.510000	0.000000	0.000000	0.594003	0.000000	0.405997	0.010000	0.000000	0.010000	None
