short_app	policy_impl	cache_percentage	batchsize	dataset_short	num_worker	use_amp	epoch_e2e_time	cuda_usage	Step(average) L1 sample	Step(average) L2 feat copy	Step(average) L1 train total	Time.L	Time.R	Time.C	Wght.L	Wght.R	Wght.C	Thpt.L	Thpt.R	Thpt.C	SizeGB.L	SizeGB.R	SizeGB.C	optimal_local_rate	optimal_remote_rate	optimal_cpu_rate	coll_cache:local_cache_rate	coll_cache:remote_cache_rate	coll_cache:global_cache_rate
sage_sup	Cliq	0.200000	8000	MAG	4	True	3.014474	11.03	0.003689	0.062430	0.022530	0.061746	0.000000	0.000000	100.000000	0.000000	0.000000	24.455025	nan	nan	1.510000	0.000000	0.000000	0.133551	0.400653	0.465796	0.002000	0.006000	0.008000
sage_sup	MPSPhaseCliq	0.200000	8000	MAG	4	True	3.023041	12.28	0.003696	0.062492	0.022662	0.000594	0.005282	0.061779	13.479149	39.619981	46.900869	342.651778	113.264241	11.463493	0.203535	0.598262	0.708203	0.133508	0.400525	0.465967	0.002000	0.006000	0.008000
sage_sup	Rep	0.200000	8000	MAG	4	True	4.373814	9.94	0.003728	0.101818	0.023003	0.101350	0.000000	0.000000	100.000000	0.000000	0.000000	14.898865	nan	nan	1.510000	0.000000	0.000000	0.229533	0.000000	0.770467	0.002000	0.000000	0.002000
sage_sup	MPSPhaseRep	0.200000	8000	MAG	4	True	4.373076	12.17	0.003738	0.101867	0.022885	0.001173	0.000000	0.101376	23.178808	0.000000	76.821192	298.380222	nan	11.442551	0.350000	0.000000	1.160000	0.229523	0.000000	0.770477	0.002000	0.000000	0.002000
sage_sup	MPSPhaseColl	0.200000	8000	MAG	4	True	3.092076	12.12	0.003750	0.064097	0.022978	0.001036	0.005059	0.063372	13.723613	38.137676	48.138711	200.025639	113.832557	11.470279	0.207227	0.575879	0.726895	0.139746	0.381699	0.478555	0.001956	0.005835	0.007791
sage_sup	Coll	0.200000	8000	MAG	4	True	3.049051	10.89	0.003671	0.063343	0.022608	0.062673	0.000000	0.000000	100.000000	0.000000	0.000000	24.093310	nan	nan	1.510000	0.000000	0.000000	0.132725	0.394180	0.473095	0.001944	0.005875	0.007819
sage_sup	Cliq	0.600000	8000	MAG	4	True	1.867797	11.97	0.003714	0.028585	0.022566	0.027796	0.000000	0.000000	100.000000	0.000000	0.000000	54.324363	nan	nan	1.510000	0.000000	0.000000	0.203684	0.611051	0.185265	0.006000	0.018000	0.024000
sage_sup	MPSPhaseCliq	0.600000	8000	MAG	4	True	1.786476	13.74	0.003690	0.026403	0.022397	0.000881	0.007984	0.025593	20.368766	60.270721	19.360513	349.112780	113.988964	11.422801	0.307568	0.910088	0.292344	0.203699	0.611097	0.185204	0.006000	0.018000	0.024000
sage_sup	Rep	0.600000	8000	MAG	4	True	3.353652	11.92	0.003705	0.072063	0.022847	0.071446	0.000000	0.000000	100.000000	0.000000	0.000000	21.134843	nan	nan	1.510000	0.000000	0.000000	0.459250	0.000000	0.540750	0.006000	0.000000	0.006000
sage_sup	MPSPhaseRep	0.600000	8000	MAG	4	True	3.363339	14.09	0.003737	0.072252	0.022799	0.002128	0.000000	0.071597	45.718000	0.000000	54.282000	324.408739	nan	11.448220	0.690342	0.000000	0.819658	0.459195	0.000000	0.540805	0.006000	0.000000	0.006000
sage_sup	MPSPhaseColl	0.600000	8000	MAG	4	True	1.835580	14.18	0.003717	0.027644	0.022578	0.001165	0.007858	0.026830	20.558904	59.123422	20.317674	266.471634	113.612073	11.434844	0.310439	0.892764	0.306797	0.176809	0.628201	0.194990	0.005935	0.017268	0.023203
sage_sup	Coll	0.600000	8000	MAG	4	True	1.869616	12.95	0.003682	0.028857	0.022387	0.028075	0.000000	0.000000	100.000000	0.000000	0.000000	53.784506	nan	nan	1.510000	0.000000	0.000000	0.209728	0.601453	0.188818	0.005896	0.017841	0.023737
sage_sup	Cliq	1.000000	8000	MAG	4	True	1.569036	13.97	0.003673	0.020128	0.022304	0.019310	0.000000	0.000000	100.000000	0.000000	0.000000	78.197825	nan	nan	1.510000	0.000000	0.000000	0.227692	0.683076	0.089232	0.010000	0.030000	0.040000
sage_sup	MPSPhaseCliq	1.000000	8000	MAG	4	True	1.372183	15.62	0.003671	0.014322	0.022286	0.000977	0.008889	0.013467	22.980909	66.887417	10.131674	355.180879	113.623580	11.360235	0.347012	1.010000	0.152988	0.227690	0.683069	0.089242	0.010000	0.030000	0.040000
sage_sup	Rep	1.000000	8000	MAG	4	True	2.760457	13.73	0.003719	0.054657	0.022741	0.053973	0.000000	0.000000	100.000000	0.000000	0.000000	27.976951	nan	nan	1.510000	0.000000	0.000000	0.593951	0.000000	0.406049	0.010000	0.000000	0.010000
sage_sup	MPSPhaseRep	1.000000	8000	MAG	4	True	2.760821	15.52	0.003686	0.054953	0.022568	0.002683	0.000000	0.054243	59.010891	0.000000	40.989109	332.114966	nan	11.410422	0.891064	0.000000	0.618936	0.594012	0.000000	0.405988	0.010000	0.000000	0.010000
sage_sup	MPSPhaseColl	1.000000	8000	MAG	4	True	1.388139	15.70	0.003694	0.014594	0.022455	0.001239	0.008828	0.013732	23.442674	66.225166	10.332161	285.701675	113.275940	11.361464	0.353984	1.000000	0.156016	0.239878	0.668751	0.091371	0.009959	0.029551	0.039509
sage_sup	Coll	1.000000	8000	MAG	4	True	1.578031	13.47	0.003679	0.020452	0.022231	0.019631	0.000000	0.000000	100.000000	0.000000	0.000000	76.919158	nan	nan	1.510000	0.000000	0.000000	0.255882	0.652797	0.091322	0.009957	0.029557	0.039515
